b_id,b_ts,pickup_datetime_same_time,pickup_datetime_1min,which_week,dist_bin,rides_per_minute,sequence,which_week_dummy,before_after_rain_dummy,within_two_hours_dummy
0,2010-01-17 11:51:00,2010-01-17 11:42:00,2010-01-17 11:42:00,Current week,63.75,357,25803,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:42:00,2010-01-24 11:42:00,Week after,31.75,363,20391,0,7,7
0,2010-01-17 11:51:00,2010-01-17 11:43:00,2010-01-10 11:43:00,Week before,63.75,386,26541,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:43:00,2010-01-17 11:43:00,Current week,63.75,385,23004,8,0,8
0,2010-01-17 11:51:00,2010-01-17 11:43:00,2010-01-24 11:43:00,Week after,63.75,387,23364,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:44:00,2010-01-10 11:44:00,Week before,63.75,393,26622,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:44:00,2010-01-17 11:44:00,Current week,63.75,385,25956,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:44:00,2010-01-24 11:44:00,Week after,63.75,413,23428,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:45:00,2010-01-10 11:45:00,Week before,63.75,383,26703,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:45:00,2010-01-17 11:45:00,Current week,63.75,344,26037,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:45:00,2010-01-24 11:45:00,Week after,63.75,395,26433,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:46:00,2010-01-10 11:46:00,Week before,63.75,386,26784,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:46:00,2010-01-17 11:46:00,Current week,63.75,330,23212,8,0,8
0,2010-01-17 11:51:00,2010-01-17 11:46:00,2010-01-24 11:46:00,Week after,63.75,379,26514,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:47:00,2010-01-10 11:47:00,Week before,63.75,385,26865,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:47:00,2010-01-17 11:47:00,Current week,63.75,344,26190,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:47:00,2010-01-24 11:47:00,Week after,63.75,377,26595,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:48:00,2010-01-10 11:48:00,Week before,63.75,375,26946,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:48:00,2010-01-17 11:48:00,Current week,63.75,352,26271,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:48:00,2010-01-24 11:48:00,Week after,63.75,413,23708,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:49:00,2010-01-10 11:49:00,Week before,63.75,398,27027,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:49:00,2010-01-17 11:49:00,Current week,96.5,383,26352,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:49:00,2010-01-24 11:49:00,Week after,96.75,401,29725,0,10,10
0,2010-01-17 11:51:00,2010-01-17 11:50:00,2010-01-10 11:50:00,Week before,63.75,418,27108,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:50:00,2010-01-17 11:50:00,Current week,63.75,356,26433,9,0,9
0,2010-01-17 11:51:00,2010-01-17 11:50:00,2010-01-24 11:50:00,Week after,63.75,408,26838,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:51:00,2010-01-10 11:51:00,Week before,63.75,411,27189,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:51:00,2010-01-17 11:51:00,Current week,63.75,333,23564,8,0,8
0,2010-01-17 11:51:00,2010-01-17 11:51:00,2010-01-24 11:51:00,Week after,63.75,418,23924,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:52:00,2010-01-10 11:52:00,Week before,63.75,400,27270,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:52:00,2010-01-17 11:52:00,Current week,63.75,359,23628,8,8,8
0,2010-01-17 11:51:00,2010-01-17 11:52:00,2010-01-24 11:52:00,Week after,63.75,386,26991,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:53:00,2010-01-10 11:53:00,Week before,63.5,386,24308,0,0,8
0,2010-01-17 11:51:00,2010-01-17 11:53:00,2010-01-17 11:53:00,Current week,63.75,365,23692,8,8,8
0,2010-01-17 11:51:00,2010-01-17 11:53:00,2010-01-24 11:53:00,Week after,63.75,423,24060,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:54:00,2010-01-10 11:54:00,Week before,63.75,415,27423,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:54:00,2010-01-17 11:54:00,Current week,63.75,371,26730,9,9,9
0,2010-01-17 11:51:00,2010-01-17 11:54:00,2010-01-24 11:54:00,Week after,63.5,377,24124,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:55:00,2010-01-10 11:55:00,Week before,96.75,422,30565,0,0,10
0,2010-01-17 11:51:00,2010-01-17 11:55:00,2010-01-17 11:55:00,Current week,63.75,360,26811,9,9,9
0,2010-01-17 11:51:00,2010-01-17 11:55:00,2010-01-24 11:55:00,Week after,63.75,373,27216,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:56:00,2010-01-10 11:56:00,Week before,63.75,408,27594,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:56:00,2010-01-17 11:56:00,Current week,63.75,324,26892,9,9,9
0,2010-01-17 11:51:00,2010-01-17 11:56:00,2010-01-24 11:56:00,Week after,63.75,431,27297,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:57:00,2010-01-10 11:57:00,Week before,63.75,370,27675,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:57:00,2010-01-17 11:57:00,Current week,63.75,364,26973,9,9,9
0,2010-01-17 11:51:00,2010-01-17 11:57:00,2010-01-24 11:57:00,Week after,63.75,384,27378,0,9,9
0,2010-01-17 11:51:00,2010-01-17 11:58:00,2010-01-10 11:58:00,Week before,63.75,400,27756,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:58:00,2010-01-17 11:58:00,Current week,63.75,339,27054,9,9,9
0,2010-01-17 11:51:00,2010-01-17 11:58:00,2010-01-24 11:58:00,Week after,63.75,350,24404,0,8,8
0,2010-01-17 11:51:00,2010-01-17 11:59:00,2010-01-10 11:59:00,Week before,63.75,381,27837,0,0,9
0,2010-01-17 11:51:00,2010-01-17 11:59:00,2010-01-17 11:59:00,Current week,63.75,358,24116,8,8,8
0,2010-01-17 11:51:00,2010-01-17 11:59:00,2010-01-24 11:59:00,Week after,63.75,396,24468,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:00:00,2010-01-10 12:00:00,Week before,63.75,387,27918,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:00:00,2010-01-17 12:00:00,Current week,63.75,328,24180,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:00:00,2010-01-24 12:00:00,Week after,63.75,388,27603,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:01:00,2010-01-10 12:01:00,Week before,63.75,399,27999,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:01:00,2010-01-17 12:01:00,Current week,63.5,319,24244,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:01:00,2010-01-24 12:01:00,Week after,63.75,364,27684,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:02:00,2010-01-10 12:02:00,Week before,63.75,357,28080,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:02:00,2010-01-17 12:02:00,Current week,63.75,352,27351,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:02:00,2010-01-24 12:02:00,Week after,63.75,388,27765,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:03:00,2010-01-10 12:03:00,Week before,63.75,413,28161,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:03:00,2010-01-17 12:03:00,Current week,63.75,346,27432,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:03:00,2010-01-24 12:03:00,Week after,63.5,378,21651,0,7,7
0,2010-01-17 11:51:00,2010-01-17 12:04:00,2010-01-10 12:04:00,Week before,63.75,381,28242,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:04:00,2010-01-17 12:04:00,Current week,63.75,352,27513,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:04:00,2010-01-24 12:04:00,Week after,63.75,382,27909,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:05:00,2010-01-10 12:05:00,Week before,63.75,376,28323,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:05:00,2010-01-17 12:05:00,Current week,63.75,364,27594,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:05:00,2010-01-24 12:05:00,Week after,63.75,384,27990,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:06:00,2010-01-10 12:06:00,Week before,63.75,404,28404,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:06:00,2010-01-17 12:06:00,Current week,63.75,343,27675,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:06:00,2010-01-24 12:06:00,Week after,31.75,354,24948,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:07:00,2010-01-10 12:07:00,Week before,63.75,392,28485,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:07:00,2010-01-17 12:07:00,Current week,63.75,339,24668,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:07:00,2010-01-24 12:07:00,Week after,63.75,357,28143,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:08:00,2010-01-10 12:08:00,Week before,63.75,395,25388,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:08:00,2010-01-17 12:08:00,Current week,63.75,371,24732,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:08:00,2010-01-24 12:08:00,Week after,63.75,381,28224,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:09:00,2010-01-10 12:09:00,Week before,63.75,424,28638,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:09:00,2010-01-17 12:09:00,Current week,63.75,335,27900,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:09:00,2010-01-24 12:09:00,Week after,63.75,381,28305,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:10:00,2010-01-10 12:10:00,Week before,63.75,379,28719,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:10:00,2010-01-17 12:10:00,Current week,63.75,366,27981,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:10:00,2010-01-24 12:10:00,Week after,63.75,406,28386,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:11:00,2010-01-10 12:11:00,Week before,63.75,415,25596,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:11:00,2010-01-17 12:11:00,Current week,63.75,312,28062,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:11:00,2010-01-24 12:11:00,Week after,63.75,393,28467,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:12:00,2010-01-10 12:12:00,Week before,96.5,401,28872,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:12:00,2010-01-17 12:12:00,Current week,63.75,364,25012,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:12:00,2010-01-24 12:12:00,Week after,31.75,382,22197,0,7,7
0,2010-01-17 11:51:00,2010-01-17 12:13:00,2010-01-10 12:13:00,Week before,63.75,424,28953,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:13:00,2010-01-17 12:13:00,Current week,63.75,344,25076,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:13:00,2010-01-24 12:13:00,Week after,63.75,381,25428,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:14:00,2010-01-10 12:14:00,Week before,63.75,384,29034,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:14:00,2010-01-17 12:14:00,Current week,63.5,354,25140,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:14:00,2010-01-24 12:14:00,Week after,63.75,430,28683,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:15:00,2010-01-10 12:15:00,Week before,63.75,377,29115,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:15:00,2010-01-17 12:15:00,Current week,63.75,369,28359,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:15:00,2010-01-24 12:15:00,Week after,63.5,339,25564,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:16:00,2010-01-10 12:16:00,Week before,63.75,412,29196,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:16:00,2010-01-17 12:16:00,Current week,63.75,365,28440,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:16:00,2010-01-24 12:16:00,Week after,31.75,385,25628,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:17:00,2010-01-10 12:17:00,Week before,63.75,386,29277,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:17:00,2010-01-17 12:17:00,Current week,96.75,336,28521,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:17:00,2010-01-24 12:17:00,Week after,63.75,396,28908,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:18:00,2010-01-10 12:18:00,Week before,63.75,403,29358,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:18:00,2010-01-17 12:18:00,Current week,31.75,403,22239,7,7,7
0,2010-01-17 11:51:00,2010-01-17 12:18:00,2010-01-24 12:18:00,Week after,63.75,418,25764,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:19:00,2010-01-10 12:19:00,Week before,63.75,381,29439,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:19:00,2010-01-17 12:19:00,Current week,63.75,404,25476,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:19:00,2010-01-24 12:19:00,Week after,63.5,344,25828,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:20:00,2010-01-10 12:20:00,Week before,63.75,420,26236,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:20:00,2010-01-17 12:20:00,Current week,63.75,396,28737,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:20:00,2010-01-24 12:20:00,Week after,63.75,451,29133,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:21:00,2010-01-10 12:21:00,Week before,63.75,433,29592,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:21:00,2010-01-17 12:21:00,Current week,63.75,400,28818,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:21:00,2010-01-24 12:21:00,Week after,63.75,403,29214,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:22:00,2010-01-10 12:22:00,Week before,96.75,434,32975,0,0,10
0,2010-01-17 11:51:00,2010-01-17 12:22:00,2010-01-17 12:22:00,Current week,63.75,393,25684,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:22:00,2010-01-24 12:22:00,Week after,63.75,380,29295,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:23:00,2010-01-10 12:23:00,Week before,63.75,416,29763,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:23:00,2010-01-17 12:23:00,Current week,63.75,400,28971,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:23:00,2010-01-24 12:23:00,Week after,63.75,415,29376,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:24:00,2010-01-10 12:24:00,Week before,63.75,412,26524,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:24:00,2010-01-17 12:24:00,Current week,63.75,395,29052,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:24:00,2010-01-24 12:24:00,Week after,63.75,388,29457,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:25:00,2010-01-10 12:25:00,Week before,63.75,391,29916,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:25:00,2010-01-17 12:25:00,Current week,63.75,371,29133,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:25:00,2010-01-24 12:25:00,Week after,96.75,386,32825,0,10,10
0,2010-01-17 11:51:00,2010-01-17 12:26:00,2010-01-10 12:26:00,Week before,63.5,420,23324,0,0,7
0,2010-01-17 11:51:00,2010-01-17 12:26:00,2010-01-17 12:26:00,Current week,63.75,436,25964,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:26:00,2010-01-24 12:26:00,Week after,63.75,375,29628,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:27:00,2010-01-10 12:27:00,Week before,96.75,393,30060,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:27:00,2010-01-17 12:27:00,Current week,63.75,436,26028,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:27:00,2010-01-24 12:27:00,Week after,63.75,414,29709,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:28:00,2010-01-10 12:28:00,Week before,63.75,392,30141,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:28:00,2010-01-17 12:28:00,Current week,63.75,372,26092,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:28:00,2010-01-24 12:28:00,Week after,63.75,415,29790,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:29:00,2010-01-10 12:29:00,Week before,63.75,355,30222,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:29:00,2010-01-17 12:29:00,Current week,63.75,445,29430,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:29:00,2010-01-24 12:29:00,Week after,63.75,444,29871,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:30:00,2010-01-10 12:30:00,Week before,63.5,425,26932,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:30:00,2010-01-17 12:30:00,Current week,63.75,444,29511,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:30:00,2010-01-24 12:30:00,Week after,63.75,371,29952,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:31:00,2010-01-10 12:31:00,Week before,63.75,379,30375,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:31:00,2010-01-17 12:31:00,Current week,63.75,442,29592,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:31:00,2010-01-24 12:31:00,Week after,63.75,358,26692,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:32:00,2010-01-10 12:32:00,Week before,63.75,427,30456,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:32:00,2010-01-17 12:32:00,Current week,63.75,449,29673,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:32:00,2010-01-24 12:32:00,Week after,63.75,448,30105,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:33:00,2010-01-10 12:33:00,Week before,31.75,355,23744,0,0,7
0,2010-01-17 11:51:00,2010-01-17 12:33:00,2010-01-17 12:33:00,Current week,96.75,467,33065,10,10,10
0,2010-01-17 11:51:00,2010-01-17 12:33:00,2010-01-24 12:33:00,Week after,63.75,398,30186,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:34:00,2010-01-10 12:34:00,Week before,63.75,395,27196,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:34:00,2010-01-17 12:34:00,Current week,63.75,503,29844,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:34:00,2010-01-24 12:34:00,Week after,63.75,412,30267,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:35:00,2010-01-10 12:35:00,Week before,63.75,435,30672,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:35:00,2010-01-17 12:35:00,Current week,63.75,471,29925,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:35:00,2010-01-24 12:35:00,Week after,63.75,396,30348,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:36:00,2010-01-10 12:36:00,Week before,63.75,430,30753,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:36:00,2010-01-17 12:36:00,Current week,63.75,476,30006,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:36:00,2010-01-24 12:36:00,Week after,63.75,397,30429,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:37:00,2010-01-10 12:37:00,Week before,63.75,431,30834,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:37:00,2010-01-17 12:37:00,Current week,63.75,492,26740,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:37:00,2010-01-24 12:37:00,Week after,63.75,384,27116,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:38:00,2010-01-10 12:38:00,Week before,63.75,399,27476,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:38:00,2010-01-17 12:38:00,Current week,63.75,503,26804,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:38:00,2010-01-24 12:38:00,Week after,63.75,397,27180,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:39:00,2010-01-10 12:39:00,Week before,63.75,409,30987,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:39:00,2010-01-17 12:39:00,Current week,63.75,501,26868,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:39:00,2010-01-24 12:39:00,Week after,63.75,380,30654,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:40:00,2010-01-10 12:40:00,Week before,63.75,444,27612,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:40:00,2010-01-17 12:40:00,Current week,63.75,515,26932,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:40:00,2010-01-24 12:40:00,Week after,63.75,436,30735,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:41:00,2010-01-10 12:41:00,Week before,63.75,390,31140,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:41:00,2010-01-17 12:41:00,Current week,63.75,481,26996,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:41:00,2010-01-24 12:41:00,Week after,63.75,415,30816,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:42:00,2010-01-10 12:42:00,Week before,63.75,424,31221,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:42:00,2010-01-17 12:42:00,Current week,63.75,512,30447,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:42:00,2010-01-24 12:42:00,Week after,63.75,452,27460,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:43:00,2010-01-10 12:43:00,Week before,63.75,423,31302,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:43:00,2010-01-17 12:43:00,Current week,63.75,536,30528,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:43:00,2010-01-24 12:43:00,Week after,63.75,396,30969,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:44:00,2010-01-10 12:44:00,Week before,63.75,448,27892,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:44:00,2010-01-17 12:44:00,Current week,63.75,545,30609,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:44:00,2010-01-24 12:44:00,Week after,63.75,441,31050,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:45:00,2010-01-10 12:45:00,Week before,63.75,431,31455,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:45:00,2010-01-17 12:45:00,Current week,63.75,538,30690,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:45:00,2010-01-24 12:45:00,Week after,63.75,438,27668,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:46:00,2010-01-10 12:46:00,Week before,63.75,405,31536,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:46:00,2010-01-17 12:46:00,Current week,63.75,549,30771,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:46:00,2010-01-24 12:46:00,Week after,63.75,410,27732,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:47:00,2010-01-10 12:47:00,Week before,63.75,414,31617,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:47:00,2010-01-17 12:47:00,Current week,63.75,494,30852,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:47:00,2010-01-24 12:47:00,Week after,63.75,404,27796,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:48:00,2010-01-10 12:48:00,Week before,63.75,405,31698,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:48:00,2010-01-17 12:48:00,Current week,63.75,550,27492,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:48:00,2010-01-24 12:48:00,Week after,96.75,432,34835,0,10,10
0,2010-01-17 11:51:00,2010-01-17 12:49:00,2010-01-10 12:49:00,Week before,63.75,416,31779,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:49:00,2010-01-17 12:49:00,Current week,63.75,524,31005,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:49:00,2010-01-24 12:49:00,Week after,63.75,403,27940,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:50:00,2010-01-10 12:50:00,Week before,63.75,465,31860,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:50:00,2010-01-17 12:50:00,Current week,63.75,533,31086,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:50:00,2010-01-24 12:50:00,Week after,63.75,415,31509,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:51:00,2010-01-10 12:51:00,Week before,63.75,424,28388,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:51:00,2010-01-17 12:51:00,Current week,63.75,486,31167,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:51:00,2010-01-24 12:51:00,Week after,63.75,422,28076,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:52:00,2010-01-10 12:52:00,Week before,63.75,400,32013,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:52:00,2010-01-17 12:52:00,Current week,63.75,541,31248,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:52:00,2010-01-24 12:52:00,Week after,63.75,454,31662,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:53:00,2010-01-10 12:53:00,Week before,63.75,441,32094,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:53:00,2010-01-17 12:53:00,Current week,63.75,549,31329,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:53:00,2010-01-24 12:53:00,Week after,63.75,423,31743,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:54:00,2010-01-10 12:54:00,Week before,63.75,430,32175,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:54:00,2010-01-17 12:54:00,Current week,63.75,532,31410,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:54:00,2010-01-24 12:54:00,Week after,63.75,435,28284,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:55:00,2010-01-10 12:55:00,Week before,63.75,451,28668,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:55:00,2010-01-17 12:55:00,Current week,63.75,512,27988,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:55:00,2010-01-24 12:55:00,Week after,63.75,421,31896,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:56:00,2010-01-10 12:56:00,Week before,63.75,470,28732,0,0,8
0,2010-01-17 11:51:00,2010-01-17 12:56:00,2010-01-17 12:56:00,Current week,63.75,520,28052,8,8,8
0,2010-01-17 11:51:00,2010-01-17 12:56:00,2010-01-24 12:56:00,Week after,63.75,419,31977,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:57:00,2010-01-10 12:57:00,Week before,63.75,423,32400,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:57:00,2010-01-17 12:57:00,Current week,63.75,555,31635,9,9,9
0,2010-01-17 11:51:00,2010-01-17 12:57:00,2010-01-24 12:57:00,Week after,63.75,445,32058,0,9,9
0,2010-01-17 11:51:00,2010-01-17 12:58:00,2010-01-10 12:58:00,Week before,63.75,459,32481,0,0,9
0,2010-01-17 11:51:00,2010-01-17 12:58:00,2010-01-17 12:58:00,Current week,96.75,524,35245,10,10,10
0,2010-01-17 11:51:00,2010-01-17 12:58:00,2010-01-24 12:58:00,Week after,63.75,434,28564,0,8,8
0,2010-01-17 11:51:00,2010-01-17 12:59:00,2010-01-10 12:59:00,Week before,63.75,404,32562,0,0,9
