pickup_date,comp_dist_bins,post_treatment_time_dummy,RidesCount,pickup_day_of_week,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
2010-03-31,8.0,0,5452,2,0,0,1,0,0,0,0
2010-03-31,8.0,1,4919,2,0,0,1,0,0,0,0
2010-03-31,16.0,0,2637,2,0,0,1,0,0,0,0
2010-03-31,16.0,1,3135,2,0,0,1,0,0,0,0
2010-03-31,32.0,0,699,2,0,0,1,0,0,0,0
2010-03-31,32.0,1,1280,2,0,0,1,0,0,0,0
2010-03-31,33.0,1,6,2,0,0,1,0,0,0,0
2010-03-08,33.0,1,7,0,1,0,0,0,0,0,0
2010-03-11,33.0,0,10,3,0,0,0,1,0,0,0
2010-03-14,33.0,1,10,6,0,0,0,0,0,0,1
2010-03-25,33.0,1,16,3,0,0,0,1,0,0,0
2010-03-27,33.0,0,8,5,0,0,0,0,0,1,0
2010-03-28,33.0,1,14,6,0,0,0,0,0,0,1
2010-03-31,33.0,0,6,2,0,0,1,0,0,0,0
2010-03-12,33.0,0,8,4,0,0,0,0,1,0,0
2010-03-18,33.0,1,9,3,0,0,0,1,0,0,0
2010-03-19,33.0,0,8,4,0,0,0,0,1,0,0
2010-03-21,33.0,1,7,6,0,0,0,0,0,0,1
2010-03-08,33.0,0,8,0,1,0,0,0,0,0,0
2010-03-12,33.0,1,13,4,0,0,0,0,1,0,0
2010-03-15,33.0,0,8,0,1,0,0,0,0,0,0
2010-03-20,33.0,0,4,5,0,0,0,0,0,1,0
2010-03-22,33.0,1,3,0,1,0,0,0,0,0,0
2010-03-23,33.0,1,10,1,0,1,0,0,0,0,0
2010-03-16,33.0,1,9,1,0,1,0,0,0,0,0
2010-03-17,33.0,1,4,2,0,0,1,0,0,0,0
2010-03-19,33.0,1,13,4,0,0,0,0,1,0,0
2010-03-26,33.0,1,11,4,0,0,0,0,1,0,0
2010-03-11,33.0,1,5,3,0,0,0,1,0,0,0
2010-03-25,33.0,0,3,3,0,0,0,1,0,0,0
2010-03-13,33.0,0,10,5,0,0,0,0,0,1,0
2010-03-13,33.0,1,8,5,0,0,0,0,0,1,0
2010-03-24,33.0,1,5,2,0,0,1,0,0,0,0
2010-03-29,33.0,0,6,0,1,0,0,0,0,0,0
2010-03-30,33.0,0,3,1,0,1,0,0,0,0,0
2010-03-23,33.0,0,2,1,0,1,0,0,0,0,0
2010-03-26,33.0,0,8,4,0,0,0,0,1,0,0
2010-03-18,33.0,0,8,3,0,0,0,1,0,0,0
2010-03-01,0.0,0,107,0,1,0,0,0,0,0,0
2010-03-01,0.0,1,138,0,1,0,0,0,0,0,0
2010-03-01,0.25,0,218,0,1,0,0,0,0,0,0
2010-03-01,8.0,0,2163,0,1,0,0,0,0,0,0
2010-03-01,16.0,1,1270,0,1,0,0,0,0,0,0
2010-03-01,32.0,0,279,0,1,0,0,0,0,0,0
2010-03-02,0.0,0,120,1,0,1,0,0,0,0,0
2010-03-02,0.0,1,112,1,0,1,0,0,0,0,0
2010-03-02,0.25,0,228,1,0,1,0,0,0,0,0
2010-03-02,0.25,1,327,1,0,1,0,0,0,0,0
2010-03-02,0.5,0,2154,1,0,1,0,0,0,0,0
2010-03-02,0.5,1,2501,1,0,1,0,0,0,0,0
2010-03-02,1.0,0,7589,1,0,1,0,0,0,0,0
2010-03-02,1.0,1,8151,1,0,1,0,0,0,0,0
2010-03-02,2.0,0,10893,1,0,1,0,0,0,0,0
2010-03-02,2.0,1,11254,1,0,1,0,0,0,0,0
2010-03-02,4.0,0,6526,1,0,1,0,0,0,0,0
2010-03-02,4.0,1,6447,1,0,1,0,0,0,0,0
2010-03-02,8.0,0,2366,1,0,1,0,0,0,0,0
2010-03-02,8.0,1,2267,1,0,1,0,0,0,0,0
2010-03-02,16.0,0,1044,1,0,1,0,0,0,0,0
2010-03-02,16.0,1,1260,1,0,1,0,0,0,0,0
2010-03-02,32.0,0,250,1,0,1,0,0,0,0,0
2010-03-02,32.0,1,413,1,0,1,0,0,0,0,0
2010-03-02,33.0,1,7,1,0,1,0,0,0,0,0
2010-03-03,0.0,0,97,2,0,0,1,0,0,0,0
2010-03-03,0.0,1,109,2,0,0,1,0,0,0,0
2010-03-03,0.25,0,300,2,0,0,1,0,0,0,0
2010-03-03,0.5,0,2632,2,0,0,1,0,0,0,0
2010-03-03,0.5,1,2631,2,0,0,1,0,0,0,0
2010-03-03,1.0,0,8920,2,0,0,1,0,0,0,0
2010-03-03,2.0,0,11917,2,0,0,1,0,0,0,0
2010-03-03,2.0,1,11501,2,0,0,1,0,0,0,0
2010-03-03,4.0,0,7215,2,0,0,1,0,0,0,0
2010-03-03,4.0,1,6636,2,0,0,1,0,0,0,0
2010-03-03,8.0,0,2414,2,0,0,1,0,0,0,0
2010-03-03,8.0,1,2222,2,0,0,1,0,0,0,0
2010-03-03,16.0,0,1134,2,0,0,1,0,0,0,0
2010-03-03,16.0,1,1323,2,0,0,1,0,0,0,0
2010-03-03,32.0,0,260,2,0,0,1,0,0,0,0
2010-03-03,32.0,1,421,2,0,0,1,0,0,0,0
2010-03-04,0.0,0,118,3,0,0,0,1,0,0,0
2010-03-04,0.0,1,117,3,0,0,0,1,0,0,0
2010-03-04,0.25,0,258,3,0,0,0,1,0,0,0
2010-03-04,0.25,1,306,3,0,0,0,1,0,0,0
2010-03-04,0.5,1,2634,3,0,0,0,1,0,0,0
2010-03-04,1.0,0,8191,3,0,0,0,1,0,0,0
2010-03-04,1.0,1,8461,3,0,0,0,1,0,0,0
2010-03-04,2.0,0,11860,3,0,0,0,1,0,0,0
2010-03-04,2.0,1,11753,3,0,0,0,1,0,0,0
2010-03-04,4.0,0,7391,3,0,0,0,1,0,0,0
2010-03-04,4.0,1,6940,3,0,0,0,1,0,0,0
2010-03-04,8.0,0,2554,3,0,0,0,1,0,0,0
2010-03-04,8.0,1,2384,3,0,0,0,1,0,0,0
2010-03-04,16.0,0,1245,3,0,0,0,1,0,0,0
2010-03-04,16.0,1,1607,3,0,0,0,1,0,0,0
2010-03-04,32.0,0,254,3,0,0,0,1,0,0,0
2010-03-04,32.0,1,484,3,0,0,0,1,0,0,0
2010-03-05,0.0,0,119,4,0,0,0,0,1,0,0
2010-03-05,0.0,1,125,4,0,0,0,0,1,0,0
2010-03-05,0.25,0,276,4,0,0,0,0,1,0,0
2010-03-05,0.25,1,334,4,0,0,0,0,1,0,0
2010-03-05,0.5,0,2336,4,0,0,0,0,1,0,0
2010-03-05,0.5,1,2555,4,0,0,0,0,1,0,0
2010-03-05,1.0,0,8059,4,0,0,0,0,1,0,0
2010-03-05,1.0,1,8487,4,0,0,0,0,1,0,0
2010-03-05,2.0,0,11661,4,0,0,0,0,1,0,0
2010-03-05,2.0,1,12235,4,0,0,0,0,1,0,0
2010-03-05,4.0,0,7439,4,0,0,0,0,1,0,0
2010-03-05,4.0,1,7367,4,0,0,0,0,1,0,0
2010-03-05,8.0,0,2551,4,0,0,0,0,1,0,0
2010-03-05,8.0,1,2473,4,0,0,0,0,1,0,0
2010-03-05,16.0,0,1329,4,0,0,0,0,1,0,0
2010-03-05,16.0,1,1755,4,0,0,0,0,1,0,0
2010-03-05,32.0,0,277,4,0,0,0,0,1,0,0
2010-03-05,32.0,1,525,4,0,0,0,0,1,0,0
2010-03-05,33.0,0,6,4,0,0,0,0,1,0,0
2010-03-05,33.0,1,4,4,0,0,0,0,1,0,0
2010-03-06,0.0,0,136,5,0,0,0,0,0,1,0
2010-03-06,0.0,1,107,5,0,0,0,0,0,1,0
2010-03-06,0.25,0,200,5,0,0,0,0,0,1,0
2010-03-06,0.25,1,250,5,0,0,0,0,0,1,0
2010-03-06,0.5,0,1658,5,0,0,0,0,0,1,0
2010-03-06,0.5,1,1902,5,0,0,0,0,0,1,0
2010-03-06,1.0,0,6137,5,0,0,0,0,0,1,0
2010-03-06,1.0,1,7160,5,0,0,0,0,0,1,0
2010-03-06,4.0,0,7603,5,0,0,0,0,0,1,0
2010-03-06,4.0,1,8843,5,0,0,0,0,0,1,0
2010-03-06,8.0,0,2372,5,0,0,0,0,0,1,0
2010-03-06,8.0,1,2675,5,0,0,0,0,0,1,0
2010-03-06,16.0,0,905,5,0,0,0,0,0,1,0
2010-03-06,16.0,1,988,5,0,0,0,0,0,1,0
2010-03-06,32.0,0,268,5,0,0,0,0,0,1,0
2010-03-06,32.0,1,409,5,0,0,0,0,0,1,0
2010-03-06,33.0,1,2,5,0,0,0,0,0,1,0
2010-03-07,0.0,0,102,6,0,0,0,0,0,0,1
2010-03-07,0.0,1,160,6,0,0,0,0,0,0,1
2010-03-07,0.25,0,173,6,0,0,0,0,0,0,1
2010-03-07,0.25,1,247,6,0,0,0,0,0,0,1
2010-03-07,32.0,0,353,6,0,0,0,0,0,0,1
2010-03-07,32.0,1,572,6,0,0,0,0,0,0,1
2010-03-07,33.0,1,3,6,0,0,0,0,0,0,1
2010-03-10,33.0,0,6,2,0,0,1,0,0,0,0
2010-03-22,33.0,0,7,0,1,0,0,0,0,0,0
2010-03-07,33.0,0,5,6,0,0,0,0,0,0,1
2010-03-04,33.0,1,3,3,0,0,0,1,0,0,0
2010-03-16,33.0,0,7,1,0,1,0,0,0,0,0
2010-03-01,33.0,0,4,0,1,0,0,0,0,0,0
2010-03-03,33.0,1,3,2,0,0,1,0,0,0,0
2010-03-03,33.0,0,2,2,0,0,1,0,0,0,0
2010-03-06,33.0,0,3,5,0,0,0,0,0,1,0
2010-03-09,33.0,0,7,1,0,1,0,0,0,0,0
2010-03-04,33.0,0,2,3,0,0,0,1,0,0,0
2010-03-02,33.0,0,1,1,0,1,0,0,0,0,0
2010-03-01,33.0,1,1,0,1,0,0,0,0,0,0
2010-04-01,0.0,0,193,3,0,0,0,1,0,0,0
2010-04-01,0.0,1,257,3,0,0,0,1,0,0,0
2010-04-01,0.25,0,559,3,0,0,0,1,0,0,0
2010-04-01,0.25,1,714,3,0,0,0,1,0,0,0
2010-04-01,0.5,0,3797,3,0,0,0,1,0,0,0
2010-04-01,0.5,1,4194,3,0,0,0,1,0,0,0
2010-04-01,1.0,0,16029,3,0,0,0,1,0,0,0
2010-04-01,1.0,1,16425,3,0,0,0,1,0,0,0
2010-04-01,2.0,0,25718,3,0,0,0,1,0,0,0
2010-04-01,2.0,1,25272,3,0,0,0,1,0,0,0
2010-04-01,4.0,0,17237,3,0,0,0,1,0,0,0
2010-04-01,4.0,1,15928,3,0,0,0,1,0,0,0
2010-04-01,8.0,0,6352,3,0,0,0,1,0,0,0
2010-04-01,8.0,1,5711,3,0,0,0,1,0,0,0
2010-04-01,16.0,0,3194,3,0,0,0,1,0,0,0
2010-04-01,16.0,1,4010,3,0,0,0,1,0,0,0
2010-04-01,32.0,0,822,3,0,0,0,1,0,0,0
2010-04-01,32.0,1,1616,3,0,0,0,1,0,0,0
2010-04-02,0.0,0,189,4,0,0,0,0,1,0,0
2010-04-02,0.0,1,280,4,0,0,0,0,1,0,0
2010-04-02,0.25,0,508,4,0,0,0,0,1,0,0
2010-04-02,0.25,1,620,4,0,0,0,0,1,0,0
2010-04-02,0.5,0,3119,4,0,0,0,0,1,0,0
2010-04-02,0.5,1,3623,4,0,0,0,0,1,0,0
2010-04-02,1.0,0,13840,4,0,0,0,0,1,0,0
2010-04-02,1.0,1,15154,4,0,0,0,0,1,0,0
2010-04-02,2.0,0,23450,4,0,0,0,0,1,0,0
2010-04-02,2.0,1,24937,4,0,0,0,0,1,0,0
2010-04-02,4.0,0,16763,4,0,0,0,0,1,0,0
2010-04-02,4.0,1,17435,4,0,0,0,0,1,0,0
2010-04-02,8.0,0,5765,4,0,0,0,0,1,0,0
2010-04-02,8.0,1,5735,4,0,0,0,0,1,0,0
2010-04-02,16.0,0,3111,4,0,0,0,0,1,0,0
2010-04-02,16.0,1,3491,4,0,0,0,0,1,0,0
2010-04-02,32.0,0,895,4,0,0,0,0,1,0,0
2010-04-02,32.0,1,1466,4,0,0,0,0,1,0,0
2010-04-02,33.0,1,11,4,0,0,0,0,1,0,0
2010-04-03,0.0,0,162,5,0,0,0,0,0,1,0
2010-04-03,0.0,1,216,5,0,0,0,0,0,1,0
2010-04-03,0.25,0,369,5,0,0,0,0,0,1,0
2010-04-03,0.25,1,527,5,0,0,0,0,0,1,0
2010-04-03,0.5,0,2288,5,0,0,0,0,0,1,0
2010-04-03,0.5,1,3055,5,0,0,0,0,0,1,0
2010-04-03,1.0,0,10337,5,0,0,0,0,0,1,0
2010-04-03,1.0,1,13250,5,0,0,0,0,0,1,0
2010-04-03,2.0,0,18907,5,0,0,0,0,0,1,0
2010-04-03,2.0,1,24142,5,0,0,0,0,0,1,0
2010-04-03,4.0,0,14885,5,0,0,0,0,0,1,0
2010-04-03,4.0,1,18532,5,0,0,0,0,0,1,0
2010-04-03,8.0,0,5279,5,0,0,0,0,0,1,0
2010-04-03,8.0,1,5826,5,0,0,0,0,0,1,0
2010-04-03,16.0,0,1923,5,0,0,0,0,0,1,0
2010-04-03,16.0,1,1977,5,0,0,0,0,0,1,0
2010-04-03,32.0,0,586,5,0,0,0,0,0,1,0
2010-04-03,32.0,1,1062,5,0,0,0,0,0,1,0
2010-04-04,0.0,0,194,6,0,0,0,0,0,0,1
2010-04-04,0.0,1,265,6,0,0,0,0,0,0,1
2010-04-04,0.25,0,354,6,0,0,0,0,0,0,1
2010-04-04,0.25,1,524,6,0,0,0,0,0,0,1
2010-04-04,0.5,0,2231,6,0,0,0,0,0,0,1
2010-04-04,0.5,1,2630,6,0,0,0,0,0,0,1
2010-04-04,1.0,0,9075,6,0,0,0,0,0,0,1
2010-04-04,1.0,1,11488,6,0,0,0,0,0,0,1
2010-04-04,2.0,0,15721,6,0,0,0,0,0,0,1
2010-04-04,2.0,1,21240,6,0,0,0,0,0,0,1
2010-04-04,4.0,0,13023,6,0,0,0,0,0,0,1
2010-04-04,4.0,1,17127,6,0,0,0,0,0,0,1
2010-04-04,8.0,0,5044,6,0,0,0,0,0,0,1
2010-04-04,8.0,1,6102,6,0,0,0,0,0,0,1
2010-04-04,16.0,0,2412,6,0,0,0,0,0,0,1
2010-04-04,16.0,1,3292,6,0,0,0,0,0,0,1
2010-04-04,32.0,0,716,6,0,0,0,0,0,0,1
2010-04-04,32.0,1,1534,6,0,0,0,0,0,0,1
2010-04-04,33.0,0,5,6,0,0,0,0,0,0,1
2010-04-05,0.0,0,220,0,1,0,0,0,0,0,0
2010-04-05,0.0,1,260,0,1,0,0,0,0,0,0
2010-04-05,0.25,0,463,0,1,0,0,0,0,0,0
2010-04-05,0.25,1,579,0,1,0,0,0,0,0,0
2010-04-05,0.5,0,3175,0,1,0,0,0,0,0,0
2010-04-05,0.5,1,3398,0,1,0,0,0,0,0,0
2010-04-05,1.0,0,13591,0,1,0,0,0,0,0,0
2010-04-05,1.0,1,13944,0,1,0,0,0,0,0,0
2010-04-05,2.0,0,21928,0,1,0,0,0,0,0,0
2010-04-05,2.0,1,22042,0,1,0,0,0,0,0,0
2010-04-05,4.0,0,14429,0,1,0,0,0,0,0,0
2010-04-05,4.0,1,13857,0,1,0,0,0,0,0,0
2010-04-05,8.0,0,5571,0,1,0,0,0,0,0,0
2010-04-05,8.0,1,4843,0,1,0,0,0,0,0,0
2010-04-05,16.0,0,3667,0,1,0,0,0,0,0,0
2010-04-05,16.0,1,3536,0,1,0,0,0,0,0,0
2010-04-05,32.0,0,955,0,1,0,0,0,0,0,0
2010-04-05,32.0,1,1665,0,1,0,0,0,0,0,0
2010-04-05,33.0,0,9,0,1,0,0,0,0,0,0
2010-04-05,33.0,1,11,0,1,0,0,0,0,0,0
2010-04-06,0.0,0,230,1,0,1,0,0,0,0,0
2010-04-06,0.0,1,265,1,0,1,0,0,0,0,0
2010-04-06,0.25,0,517,1,0,1,0,0,0,0,0
2010-04-06,0.25,1,620,1,0,1,0,0,0,0,0
2010-04-06,0.5,0,3828,1,0,1,0,0,0,0,0
2010-04-06,0.5,1,4205,1,0,1,0,0,0,0,0
2010-04-06,1.0,0,15966,1,0,1,0,0,0,0,0
2010-04-06,1.0,1,16205,1,0,1,0,0,0,0,0
2010-04-06,2.0,0,25385,1,0,1,0,0,0,0,0
2010-04-06,2.0,1,24592,1,0,1,0,0,0,0,0
2010-04-06,4.0,0,16287,1,0,1,0,0,0,0,0
2010-04-06,4.0,1,14949,1,0,1,0,0,0,0,0
2010-04-06,8.0,0,5839,1,0,1,0,0,0,0,0
2010-04-06,8.0,1,5209,1,0,1,0,0,0,0,0
2010-04-06,16.0,0,3232,1,0,1,0,0,0,0,0
2010-04-06,16.0,1,3258,1,0,1,0,0,0,0,0
2010-04-06,32.0,0,823,1,0,1,0,0,0,0,0
2010-04-06,32.0,1,1433,1,0,1,0,0,0,0,0
2010-04-07,0.0,0,272,2,0,0,1,0,0,0,0
2010-04-07,0.0,1,241,2,0,0,1,0,0,0,0
2010-04-07,0.25,0,635,2,0,0,1,0,0,0,0
2010-04-07,0.25,1,777,2,0,0,1,0,0,0,0
2010-04-07,0.5,0,4050,2,0,0,1,0,0,0,0
2010-04-07,0.5,1,4792,2,0,0,1,0,0,0,0
2010-04-07,1.0,0,16907,2,0,0,1,0,0,0,0
2010-04-07,1.0,1,18119,2,0,0,1,0,0,0,0
2010-04-07,2.0,0,26495,2,0,0,1,0,0,0,0
2010-04-07,2.0,1,26798,2,0,0,1,0,0,0,0
2010-04-07,4.0,0,16735,2,0,0,1,0,0,0,0
2010-04-07,4.0,1,15746,2,0,0,1,0,0,0,0
2010-04-07,8.0,0,6203,2,0,0,1,0,0,0,0
2010-04-07,8.0,1,5504,2,0,0,1,0,0,0,0
2010-04-07,16.0,0,3429,2,0,0,1,0,0,0,0
2010-04-07,16.0,1,3784,2,0,0,1,0,0,0,0
2010-04-07,32.0,0,851,2,0,0,1,0,0,0,0
2010-04-07,32.0,1,1432,2,0,0,1,0,0,0,0
2010-04-07,33.0,1,10,2,0,0,1,0,0,0,0
2010-04-08,0.0,0,242,3,0,0,0,1,0,0,0
2010-04-08,0.0,1,301,3,0,0,0,1,0,0,0
2010-04-08,0.25,0,597,3,0,0,0,1,0,0,0
2010-04-08,0.25,1,690,3,0,0,0,1,0,0,0
2010-04-08,0.5,0,4231,3,0,0,0,1,0,0,0
2010-04-08,0.5,1,4615,3,0,0,0,1,0,0,0
2010-04-08,1.0,0,16983,3,0,0,0,1,0,0,0
2010-04-08,1.0,1,17800,3,0,0,0,1,0,0,0
2010-04-08,2.0,0,27047,3,0,0,0,1,0,0,0
2010-04-08,2.0,1,26885,3,0,0,0,1,0,0,0
2010-04-08,4.0,0,17289,3,0,0,0,1,0,0,0
2010-04-08,4.0,1,15678,3,0,0,0,1,0,0,0
2010-04-08,8.0,0,6346,3,0,0,0,1,0,0,0
2010-04-08,8.0,1,5564,3,0,0,0,1,0,0,0
2010-04-08,16.0,0,3386,3,0,0,0,1,0,0,0
2010-04-08,16.0,1,4094,3,0,0,0,1,0,0,0
2010-04-08,32.0,0,815,3,0,0,0,1,0,0,0
2010-04-08,32.0,1,1444,3,0,0,0,1,0,0,0
2010-04-09,0.0,0,252,4,0,0,0,0,1,0,0
2010-04-09,0.0,1,256,4,0,0,0,0,1,0,0
2010-04-09,0.25,0,656,4,0,0,0,0,1,0,0
2010-04-09,0.25,1,721,4,0,0,0,0,1,0,0
2010-04-09,0.5,0,4184,4,0,0,0,0,1,0,0
2010-04-09,0.5,1,4564,4,0,0,0,0,1,0,0
2010-04-09,1.0,0,17732,4,0,0,0,0,1,0,0
2010-04-09,1.0,1,17905,4,0,0,0,0,1,0,0
2010-04-09,2.0,0,27834,4,0,0,0,0,1,0,0
2010-04-09,2.0,1,27533,4,0,0,0,0,1,0,0
2010-04-09,4.0,0,17747,4,0,0,0,0,1,0,0
2010-04-09,4.0,1,16918,4,0,0,0,0,1,0,0
2010-04-09,8.0,0,6224,4,0,0,0,0,1,0,0
2010-04-09,8.0,1,5493,4,0,0,0,0,1,0,0
2010-04-09,16.0,0,3290,4,0,0,0,0,1,0,0
2010-04-09,16.0,1,4157,4,0,0,0,0,1,0,0
2010-04-09,32.0,0,801,4,0,0,0,0,1,0,0
2010-04-09,32.0,1,1602,4,0,0,0,0,1,0,0
2010-04-09,33.0,0,4,4,0,0,0,0,1,0,0
2010-04-10,0.0,0,181,5,0,0,0,0,0,1,0
2010-04-10,0.0,1,239,5,0,0,0,0,0,1,0
2010-04-10,0.25,0,458,5,0,0,0,0,0,1,0
2010-04-10,0.25,1,642,5,0,0,0,0,0,1,0
2010-04-10,0.5,0,2970,5,0,0,0,0,0,1,0
2010-04-10,0.5,1,3582,5,0,0,0,0,0,1,0
2010-04-10,1.0,0,12824,5,0,0,0,0,0,1,0
2010-04-10,1.0,1,15109,5,0,0,0,0,0,1,0
2010-04-10,2.0,0,21649,5,0,0,0,0,0,1,0
2010-04-10,2.0,1,26780,5,0,0,0,0,0,1,0
2010-04-10,4.0,0,16360,5,0,0,0,0,0,1,0
2010-04-10,4.0,1,19976,5,0,0,0,0,0,1,0
2010-04-10,8.0,0,5454,5,0,0,0,0,0,1,0
2010-04-10,8.0,1,6284,5,0,0,0,0,0,1,0
2010-04-10,16.0,0,2191,5,0,0,0,0,0,1,0
2010-04-10,16.0,1,2309,5,0,0,0,0,0,1,0
2010-04-10,32.0,0,669,5,0,0,0,0,0,1,0
2010-04-10,32.0,1,1182,5,0,0,0,0,0,1,0
2010-04-11,0.0,0,193,6,0,0,0,0,0,0,1
2010-04-11,0.0,1,281,6,0,0,0,0,0,0,1
2010-04-11,0.25,0,326,6,0,0,0,0,0,0,1
2010-04-11,0.25,1,540,6,0,0,0,0,0,0,1
2010-04-11,0.5,0,2149,6,0,0,0,0,0,0,1
2010-04-11,0.5,1,2945,6,0,0,0,0,0,0,1
2010-04-11,1.0,0,9328,6,0,0,0,0,0,0,1
2010-04-11,1.0,1,13197,6,0,0,0,0,0,0,1
2010-04-11,2.0,0,17190,6,0,0,0,0,0,0,1
2010-04-11,2.0,1,23931,6,0,0,0,0,0,0,1
2010-04-11,4.0,0,13751,6,0,0,0,0,0,0,1
2010-04-11,4.0,1,18354,6,0,0,0,0,0,0,1
2010-04-11,8.0,0,5429,6,0,0,0,0,0,0,1
2010-04-11,8.0,1,6070,6,0,0,0,0,0,0,1
2010-04-11,16.0,0,2759,6,0,0,0,0,0,0,1
2010-04-11,16.0,1,3791,6,0,0,0,0,0,0,1
2010-04-11,32.0,0,735,6,0,0,0,0,0,0,1
2010-04-11,32.0,1,1592,6,0,0,0,0,0,0,1
2010-04-12,0.0,0,223,0,1,0,0,0,0,0,0
2010-04-12,0.0,1,284,0,1,0,0,0,0,0,0
2010-04-12,0.25,0,551,0,1,0,0,0,0,0,0
2010-04-12,0.25,1,588,0,1,0,0,0,0,0,0
2010-04-12,0.5,0,3416,0,1,0,0,0,0,0,0
2010-04-12,0.5,1,3895,0,1,0,0,0,0,0,0
2010-04-12,1.0,0,14665,0,1,0,0,0,0,0,0
2010-04-12,1.0,1,14978,0,1,0,0,0,0,0,0
2010-04-12,2.0,0,22606,0,1,0,0,0,0,0,0
2010-04-12,2.0,1,22337,0,1,0,0,0,0,0,0
2010-04-12,4.0,0,14614,0,1,0,0,0,0,0,0
2010-04-12,4.0,1,13518,0,1,0,0,0,0,0,0
2010-04-12,8.0,0,5246,0,1,0,0,0,0,0,0
2010-04-12,8.0,1,4749,0,1,0,0,0,0,0,0
2010-04-12,16.0,0,3823,0,1,0,0,0,0,0,0
2010-04-12,16.0,1,3646,0,1,0,0,0,0,0,0
2010-04-12,32.0,0,988,0,1,0,0,0,0,0,0
2010-04-12,32.0,1,1404,0,1,0,0,0,0,0,0
2010-04-13,0.0,0,178,1,0,1,0,0,0,0,0
2010-04-13,0.0,1,301,1,0,1,0,0,0,0,0
2010-04-13,0.25,0,569,1,0,1,0,0,0,0,0
2010-04-13,0.25,1,658,1,0,1,0,0,0,0,0
2010-04-13,0.5,0,4387,1,0,1,0,0,0,0,0
2010-04-13,0.5,1,4573,1,0,1,0,0,0,0,0
2010-04-13,1.0,0,17738,1,0,1,0,0,0,0,0
2010-04-13,1.0,1,17731,1,0,1,0,0,0,0,0
2010-04-13,2.0,0,26919,1,0,1,0,0,0,0,0
2010-04-13,2.0,1,25843,1,0,1,0,0,0,0,0
2010-04-13,4.0,0,16608,1,0,1,0,0,0,0,0
2010-04-13,4.0,1,15227,1,0,1,0,0,0,0,0
2010-04-13,8.0,0,5910,1,0,1,0,0,0,0,0
2010-04-13,8.0,1,5313,1,0,1,0,0,0,0,0
2010-04-13,16.0,0,3302,1,0,1,0,0,0,0,0
2010-04-13,16.0,1,3427,1,0,1,0,0,0,0,0
2010-04-13,32.0,0,739,1,0,1,0,0,0,0,0
2010-04-13,32.0,1,1279,1,0,1,0,0,0,0,0
2010-04-14,0.0,0,229,2,0,0,1,0,0,0,0
2010-04-14,0.0,1,317,2,0,0,1,0,0,0,0
2010-04-14,0.25,0,533,2,0,0,1,0,0,0,0
2010-04-14,0.25,1,742,2,0,0,1,0,0,0,0
2010-04-14,0.5,0,3981,2,0,0,1,0,0,0,0
2010-04-14,0.5,1,4302,2,0,0,1,0,0,0,0
2010-04-14,1.0,0,17127,2,0,0,1,0,0,0,0
2010-04-14,1.0,1,17322,2,0,0,1,0,0,0,0
2010-04-14,2.0,0,26811,2,0,0,1,0,0,0,0
2010-04-14,2.0,1,25938,2,0,0,1,0,0,0,0
2010-04-14,4.0,0,16820,2,0,0,1,0,0,0,0
2010-04-14,4.0,1,15090,2,0,0,1,0,0,0,0
2010-04-14,8.0,0,6104,2,0,0,1,0,0,0,0
2010-04-14,8.0,1,5430,2,0,0,1,0,0,0,0
2010-04-14,16.0,0,3278,2,0,0,1,0,0,0,0
2010-04-14,16.0,1,3800,2,0,0,1,0,0,0,0
2010-04-14,32.0,0,757,2,0,0,1,0,0,0,0
2010-04-14,32.0,1,1453,2,0,0,1,0,0,0,0
2010-04-15,0.0,0,222,3,0,0,0,1,0,0,0
2010-04-15,0.0,1,286,3,0,0,0,1,0,0,0
2010-04-15,0.25,0,597,3,0,0,0,1,0,0,0
2010-04-15,0.25,1,760,3,0,0,0,1,0,0,0
2010-04-15,0.5,0,4124,3,0,0,0,1,0,0,0
2010-04-15,0.5,1,4529,3,0,0,0,1,0,0,0
2010-04-15,1.0,0,16958,3,0,0,0,1,0,0,0
2010-04-15,1.0,1,17423,3,0,0,0,1,0,0,0
2010-04-15,2.0,0,26825,3,0,0,0,1,0,0,0
2010-04-15,2.0,1,26610,3,0,0,0,1,0,0,0
2010-04-15,4.0,0,17177,3,0,0,0,1,0,0,0
2010-04-15,4.0,1,15723,3,0,0,0,1,0,0,0
2010-04-15,8.0,0,6191,3,0,0,0,1,0,0,0
2010-04-15,8.0,1,5620,3,0,0,0,1,0,0,0
2010-04-15,16.0,0,3674,3,0,0,0,1,0,0,0
2010-04-15,16.0,1,4259,3,0,0,0,1,0,0,0
2010-04-15,32.0,0,855,3,0,0,0,1,0,0,0
2010-04-15,32.0,1,1465,3,0,0,0,1,0,0,0
2010-04-16,0.0,0,250,4,0,0,0,0,1,0,0
2010-04-16,0.0,1,304,4,0,0,0,0,1,0,0
2010-04-16,0.25,0,676,4,0,0,0,0,1,0,0
2010-04-16,0.25,1,705,4,0,0,0,0,1,0,0
2010-04-16,0.5,0,4413,4,0,0,0,0,1,0,0
2010-04-16,0.5,1,4713,4,0,0,0,0,1,0,0
2010-04-16,1.0,0,17788,4,0,0,0,0,1,0,0
2010-04-16,1.0,1,18300,4,0,0,0,0,1,0,0
2010-04-16,2.0,0,27612,4,0,0,0,0,1,0,0
2010-04-16,2.0,1,27747,4,0,0,0,0,1,0,0
2010-04-16,4.0,0,17360,4,0,0,0,0,1,0,0
